Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
17.10.23;15:48:09;1;0;0.0723;0.0767;0.0587;0.1281;0.1354;0.1276;0.1168;0.0982;0.0733;0.0943;0.1031;0.0684;0.2014;0.2087;0.2023;0.1833;0.1339;0.0953;0.233;0.256;0.143;0.364;0.351;0.370;0.363;0.266;0.231;
